Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
07-07-2021,168.76,169.23,168.19,168.72,7108900,168.76,38.0680114,169.02,171.53,171.56,95.9138737,2021,7,2,3
08-07-2021,168.65,169.86,167.91,169.82,7244300,168.65,-6.5181686,168.61,171.58,171.5,95.9909629,2021,7,3,3
09-07-2021,169.21,169.62,168.66,168.84,4997400,169.21,33.2056233,168.18,171.63,171.46,95.659622,2021,7,4,3
12-07-2021,169.0,169.16,167.64,168.7,7315400,169.0,-12.4110103,167.84,171.68,171.43,93.3824685,2021,7,0,3
13-07-2021,169.22,169.9,168.93,169.51,7040300,169.22,13.017823700000001,167.57,171.75,171.4,93.1613417,2021,7,1,3
14-07-2021,171.04,171.04,170.28,170.91,8830300,171.04,107.5518291,167.42,171.82,171.38,96.9267274,2021,7,2,3
15-07-2021,171.07,171.3,170.34,170.89,6520100,171.07,1.7547964999999999,167.42,171.91,171.35,89.2473624,2021,7,3,3
16-07-2021,169.41,170.95,169.28,170.65,9460300,169.41,-97.0365108,167.6,171.95,171.31,58.0067056,2021,7,4,3
19-07-2021,169.61,169.91,168.89,169.51,6707400,169.61,11.805498100000001,167.83,171.94,171.27,55.8736872,2021,7,0,3
20-07-2021,169.39,170.8,168.92,170.51,6540100,169.39,-12.971005199999999,167.95,171.9,171.22,49.946646099999995,2021,7,1,3
21-07-2021,168.76,169.0,168.14,168.33,4622600,168.76,-37.1925666,168.08,171.83,171.17,49.7112611,2021,7,2,3
22-07-2021,169.09,169.19,168.06,168.49,4793600,169.09,19.5545059,168.22,171.77,171.12,49.6614144,2021,7,3,3
23-07-2021,168.56,168.88,167.95,168.5,5831500,168.56,-31.344182999999997,168.35,171.73,171.08,50.3800731,2021,7,4,3
26-07-2021,168.16,168.86,168.08,168.58,5229800,168.16,-23.730060599999998,168.43,171.67,171.03,50.4712439,2021,7,0,3
27-07-2021,168.44,168.91,167.93,168.73,6300200,168.44,16.6507358,168.52,171.59,170.99,50.521261100000004,2021,7,1,3
28-07-2021,169.29,169.38,167.72,168.26,7905800,169.29,50.4625286,168.74,171.48,170.93,44.1475958,2021,7,2,3
29-07-2021,171.17,171.52,170.67,170.7,8119600,171.17,111.0523337,169.02,171.4,170.88,48.7371786,2021,7,3,3
30-07-2021,169.82,170.99,169.38,170.72,7391700,169.82,-78.8684267,169.2,171.29,170.84,52.955239600000006,2021,7,4,3
02-08-2021,169.61,170.25,169.1,169.3,10783200,169.61,-12.3664294,169.32,171.17,170.8,51.570125600000004,2021,8,0,3
03-08-2021,169.49,169.83,169.21,169.42,5402300,169.49,-7.0747666,169.39,171.04,170.75,50.655281900000006,2021,8,1,3
04-08-2021,169.53,171.4,168.99,171.28,9796300,169.53,2.359625,169.43,170.9,170.71,50.0233597,2021,8,2,3
05-08-2021,168.86,169.44,168.2,169.37,8015000,168.86,-39.520921,169.44,170.72,170.66,50.8700314,2021,8,3,3
06-08-2021,164.64,165.93,164.55,165.84,13547600,164.64,-249.9112404,169.21,170.46,170.58,75.0208835,2021,8,4,3
09-08-2021,161.72,163.29,161.26,163.01,11547000,161.72,-177.3565464,168.84,170.14,170.49,83.4932582,2021,8,0,3
10-08-2021,161.77,162.11,160.68,161.39,6870800,161.77,3.0919522,168.47,169.81,170.41,83.3055812,2021,8,1,3
11-08-2021,164.0,164.17,162.68,163.15,7382400,164.0,137.8497663,168.12,169.53,170.33,86.0196761,2021,8,2,3
12-08-2021,164.04,164.1,162.93,163.65,5211700,164.04,2.438615,167.77,169.23,170.26,86.0291813,2021,8,3,3
13-08-2021,166.39,166.46,164.89,165.02,7466900,166.39,143.25812,167.62,169.06,170.2,91.4047741,2021,8,4,3
16-08-2021,167.22,167.39,166.59,166.73,7776500,167.22,49.882915700000005,167.5,168.86,170.15,92.2446633,2021,8,0,3
17-08-2021,166.97,167.73,166.56,167.29,7107000,166.97,-14.9503647,167.38,168.64,170.11,92.2528219,2021,8,1,3
18-08-2021,167.1,167.51,166.26,167.24,7697900,167.1,7.786122199999999,167.29,168.43,170.06,92.0205034,2021,8,2,3
19-08-2021,166.61,167.29,166.16,167.24,6934300,166.61,-29.324085900000004,167.17,168.23,170.01,91.9960675,2021,8,3,3
20-08-2021,166.7,167.14,166.36,166.8,7154000,166.7,5.4016168,167.08,168.01,169.95,91.8507035,2021,8,4,3
23-08-2021,168.73,168.91,167.96,168.82,8190500,168.73,121.7755739,167.11,167.87,169.9,95.9711738,2021,8,0,3
24-08-2021,168.65,169.27,168.52,169.04,4519200,168.65,-4.7414113,167.12,167.74,169.82,95.92003820000001,2021,8,1,3
25-08-2021,167.48,167.92,166.74,167.88,5588800,167.48,-69.3743381,167.02,167.61,169.75,96.4133923,2021,8,2,3
26-08-2021,167.67,168.21,166.83,167.21,4371900,167.67,11.3447842,166.85,167.54,169.71,92.6030777,2021,8,3,3
27-08-2021,170.19,170.19,166.87,167.58,10036400,170.19,150.2954792,166.87,167.63,169.68,97.6616811,2021,8,4,3
30-08-2021,169.35,169.84,169.09,169.66,3768600,169.35,-49.3563856,166.86,167.72,169.65,98.2872144,2021,8,0,3
31-08-2021,169.69,169.92,168.75,169.23,6336000,169.69,20.0765471,166.87,167.77,169.62,98.3762758,2021,8,1,3
01-09-2021,169.7,170.0,169.16,169.94,4764900,169.7,0.5889862,166.87,167.84,169.59,98.3758331,2021,9,2,3
02-09-2021,169.25,169.63,168.82,169.5,4599800,169.25,-26.517204300000003,166.89,167.91,169.55,98.1368678,2021,9,3,3
03-09-2021,171.06,171.55,170.15,170.59,8353300,171.06,106.9422487,167.21,168.01,169.52,80.9316402,2021,9,4,3
07-09-2021,167.71,169.78,167.63,169.56,10004600,167.71,-195.83718530000002,167.51,168.03,169.48,83.3658909,2021,9,1,3
08-09-2021,167.29,168.08,166.7,168.02,6576000,167.29,-25.044029000000002,167.79,168.04,169.44,83.8759843,2021,9,2,3
09-09-2021,168.03,168.28,166.83,168.17,6641400,168.03,44.2348929,167.99,168.11,169.4,79.26992010000001,2021,9,3,3
10-09-2021,167.18,168.08,167.15,167.81,7426300,167.18,-50.5865685,168.15,168.14,169.38,80.499379,2021,9,4,3
13-09-2021,167.74,168.22,167.4,167.45,5474300,167.74,33.497597899999995,168.22,168.17,169.37,74.4345012,2021,9,0,3
14-09-2021,168.82,169.16,167.48,168.22,7922900,168.82,64.38546529999999,168.3,168.2,169.36,74.9705947,2021,9,1,3
15-09-2021,167.83,168.36,167.45,168.13,5624900,167.83,-58.642663799999994,168.34,168.19,169.36,76.2098017,2021,9,2,3
16-09-2021,164.03,164.44,163.23,164.38,11780400,164.03,-226.4197706,168.19,168.1,169.35,91.8082015,2021,9,3,3
17-09-2021,163.77,164.32,163.4,163.86,8369700,163.77,-15.850424199999999,168.04,168.0,169.32,91.6995429,2021,9,4,3
20-09-2021,164.94,165.28,164.07,164.29,7566600,164.94,71.44154230000001,167.96,167.92,169.29,93.3882335,2021,9,0,3
21-09-2021,166.04,166.63,165.49,165.81,7181500,166.04,66.6903619,167.82,167.86,169.25,90.2143106,2021,9,1,3
22-09-2021,165.42,167.15,165.03,165.89,9777800,165.42,-37.3401073,167.66,167.78,169.22,90.4532856,2021,9,2,3
23-09-2021,163.51,164.2,163.27,164.1,8451900,163.51,-115.4638909,167.46,167.63,169.16,92.6260771,2021,9,3,3
24-09-2021,163.3,164.0,162.74,163.0,6937500,163.3,-12.842729,167.24,167.47,169.1,92.46880159999999,2021,9,4,3
27-09-2021,163.64,164.36,163.51,163.85,4943000,163.64,20.820351000000002,166.92,167.36,169.06,84.6523457,2021,9,0,3
28-09-2021,162.05,162.82,161.73,162.73,9282800,162.05,-97.164284,166.55,167.21,169.01,86.207604,2021,9,1,3
29-09-2021,161.32,162.74,160.97,162.35,8360700,161.32,-45.0475602,166.13,167.05,168.95,85.7773591,2021,9,2,3
30-09-2021,164.22,164.95,162.34,162.66,10572900,164.22,179.7665364,165.86,166.96,168.91,97.1795953,2021,9,3,3
01-10-2021,164.59,164.96,163.89,164.27,6654700,164.59,22.5304539,165.62,166.87,168.87,97.5171472,2021,10,4,4
04-10-2021,165.36,165.54,163.47,163.69,7651700,165.36,46.7831757,165.34,166.8,168.82,94.4873924,2021,10,0,4
05-10-2021,164.59,164.85,163.49,163.94,5617300,164.59,-46.5653284,165.18,166.73,168.76,84.9949839,2021,10,1,4
06-10-2021,165.03,165.06,164.15,164.23,6067200,165.03,26.733243299999998,165.07,166.66,168.7,85.2699855,2021,10,2,4
07-10-2021,164.16,164.85,163.96,164.02,4791500,164.16,-52.7173922,164.88,166.56,168.64,84.9921913,2021,10,3,4
08-10-2021,164.23,166.42,164.14,166.32,8536100,164.23,4.2636491,164.73,166.42,168.59,84.5415191,2021,10,4,4
11-10-2021,163.92,164.58,163.91,164.04,3820100,163.92,-18.8758185,164.54,166.3,168.53,83.97958129999999,2021,10,0,4
12-10-2021,164.66,165.44,164.31,164.57,5453000,164.66,45.144308300000006,164.33,166.2,168.47,83.1747595,2021,10,1,4
13-10-2021,167.59,167.92,165.28,165.28,11113800,167.59,177.9419781,164.32,166.17,168.43,92.5122424,2021,10,2,4
14-10-2021,168.0,168.22,167.71,168.19,5081400,168.0,24.4646859,164.52,166.14,168.39,75.7252934,2021,10,3,4
15-10-2021,165.33,166.09,165.1,165.39,8699200,165.33,-158.9284624,164.59,166.06,168.33,84.7401096,2021,10,4,4
18-10-2021,164.92,165.59,164.81,165.42,4029600,164.92,-24.7991083,164.59,166.07,168.26,83.49691609999999,2021,10,0,4
19-10-2021,165.45,166.5,165.2,166.5,6588500,165.45,32.1367199,164.56,166.14,168.18,82.40052060000001,2021,10,1,4
20-10-2021,166.9,167.11,165.93,166.21,5022000,166.9,87.6395875,164.64,166.25,168.1,84.25429030000001,2021,10,2,4
21-10-2021,166.75,166.94,166.24,166.7,4412400,166.75,-8.987052199999999,164.8,166.3,168.03,79.4847393,2021,10,3,4
22-10-2021,167.77,169.54,166.67,168.67,10703900,167.77,61.1696715,165.02,166.38,167.97,80.0803231,2021,10,4,4
25-10-2021,168.93,169.21,168.53,168.66,4881300,168.93,69.1415851,165.29,166.43,167.95,81.026139,2021,10,0,4
26-10-2021,167.68,167.91,166.63,167.88,6658900,167.68,-73.9951491,165.57,166.44,167.92,79.4702431,2021,10,1,4
27-10-2021,168.12,168.2,166.86,167.73,5823100,168.12,26.2406048,165.91,166.46,167.89,78.1094567,2021,10,2,4
28-10-2021,168.08,169.25,167.53,168.98,7000700,168.08,-2.3788536,166.1,166.48,167.87,68.6658401,2021,10,3,4
29-10-2021,166.65,166.73,165.64,166.29,7531900,166.65,-85.0790052,166.21,166.48,167.84,71.9233897,2021,10,4,4
01-11-2021,167.52,167.84,166.91,167.38,4975600,167.52,52.205845100000005,166.31,166.5,167.82,72.0933923,2021,11,0,4
02-11-2021,167.16,167.63,166.96,167.43,3760700,167.16,-21.4900072,166.44,166.47,167.79,71.3316328,2021,11,1,4
03-11-2021,165.77,165.95,164.38,165.34,9055200,165.77,-83.1538262,166.48,166.41,167.74,73.99441850000001,2021,11,2,4
04-11-2021,167.65,168.14,167.37,167.51,6656100,167.65,113.40951770000001,166.65,166.41,167.7,76.7433486,2021,11,3,4
05-11-2021,169.84,169.94,167.85,168.42,9368900,169.84,130.62943760000002,166.93,166.45,167.68,81.2463274,2021,11,4,4
08-11-2021,170.45,170.7,170.06,170.43,4966100,170.45,35.9161931,167.26,166.46,167.67,80.89162250000001,2021,11,0,4
09-11-2021,171.29,171.31,170.12,170.73,5781200,171.29,49.2811002,167.59,166.5,167.65,80.964929,2021,11,1,4
10-11-2021,173.15,174.65,172.11,173.67,11461800,173.15,108.587815,167.87,166.57,167.66,75.1217178,2021,11,2,4
11-11-2021,174.12,174.27,173.74,173.98,5959600,174.12,56.0208637,168.18,166.66,167.66,75.62528929999999,2021,11,3,4
12-11-2021,174.45,174.67,173.4,173.51,7894800,174.45,18.9525523,168.63,166.76,167.67,63.1273518,2021,11,4,4
15-11-2021,174.18,174.59,173.69,174.1,5630800,174.18,-15.4774593,169.1,166.82,167.67,62.7575453,2021,11,0,4
16-11-2021,172.92,174.48,172.86,173.97,8667300,172.92,-72.3386474,169.47,166.93,167.68,66.586006,2021,11,1,4
17-11-2021,174.5,174.61,173.89,174.24,6523100,174.5,91.3718395,169.85,167.07,167.69,66.7836564,2021,11,2,4
18-11-2021,173.94,174.36,173.53,173.96,6252000,173.94,-32.091550600000005,170.21,167.19,167.72,67.55241749999999,2021,11,3,4
19-11-2021,172.61,174.1,172.24,173.69,8785600,172.61,-76.4632524,170.45,167.3,167.73,70.23901740000001,2021,11,4,4
22-11-2021,168.74,170.44,168.42,169.9,13091900,168.74,-224.2045712,170.44,167.32,167.72,86.87789479999999,2021,11,0,4
23-11-2021,167.28,167.6,166.53,167.28,8047800,167.28,-86.5240409,170.42,167.29,167.7,87.4810657,2021,11,1,4
24-11-2021,167.12,167.44,166.32,166.58,5359500,167.12,-9.565020500000001,170.37,167.27,167.67,87.2640376,2021,11,2,4
26-11-2021,166.85,168.64,166.37,168.6,9605200,166.85,-16.1553986,170.31,167.33,167.65,87.3163952,2021,11,4,4
29-11-2021,166.62,167.26,166.38,166.84,7394900,166.62,-13.7854946,170.31,167.39,167.63,85.2328394,2021,11,0,4
30-11-2021,165.5,169.01,165.37,167.77,12925300,165.5,-67.2185302,170.21,167.4,167.61,85.5843961,2021,11,1,4
01-12-2021,166.16,167.47,166.06,166.84,7808600,166.16,39.8793754,170.16,167.4,167.61,86.0877047,2021,12,2,4
02-12-2021,165.24,165.94,164.63,165.89,9604100,165.24,-55.3682083,170.13,167.4,167.61,84.93660469999999,2021,12,3,4
03-12-2021,166.63,166.93,165.0,165.49,9507900,166.63,84.120028,170.08,167.46,167.6,83.0878522,2021,12,4,4
06-12-2021,166.22,166.8,165.93,166.14,4813600,166.22,-24.6056322,169.9,167.52,167.59,77.0029844,2021,12,0,4
07-12-2021,166.81,167.08,166.18,166.2,4900700,166.81,35.4949064,169.72,167.58,167.58,76.9896802,2021,12,1,4
08-12-2021,166.9,166.96,166.28,166.51,4288900,166.9,5.3951405,169.5,167.68,167.57,75.8124385,2021,12,2,4
09-12-2021,165.88,166.58,165.65,166.54,4913800,165.88,-61.1137838,169.13,167.77,167.57,70.8581381,2021,12,3,4
10-12-2021,166.58,166.92,166.18,166.72,6450600,166.58,42.198994899999995,168.76,167.82,167.59,70.1291681,2021,12,4,4
13-12-2021,167.0,167.26,166.67,166.9,6610700,167.0,25.2130006,168.38,167.86,167.62,70.3346641,2021,12,0,4
14-12-2021,165.44,166.14,165.16,165.34,8637900,165.44,-93.4130275,167.95,167.87,167.63,72.11620690000001,2021,12,1,4
15-12-2021,166.15,166.4,163.8,165.27,14231200,166.15,42.9153436,167.61,167.9,167.66,72.7748161,2021,12,2,4
16-12-2021,168.16,168.18,166.94,167.01,11186200,168.16,120.9756148,167.29,167.96,167.71,75.4062409,2021,12,3,4
17-12-2021,167.8,169.13,167.78,168.73,9856900,167.8,-21.4082185,166.98,168.03,167.75,75.3405848,2021,12,4,4
20-12-2021,167.09,168.0,167.06,167.88,6973000,167.09,-42.3126759,166.71,168.09,167.8,74.3182939,2021,12,0,4
21-12-2021,167.02,167.78,166.74,167.69,4548500,167.02,-4.1888843,166.62,168.15,167.83,55.866188199999996,2021,12,1,4
22-12-2021,168.59,168.64,167.11,167.58,4672900,168.59,94.00024099999999,166.69,168.23,167.86,56.5756995,2021,12,2,4
23-12-2021,168.97,169.16,168.01,168.69,4551100,168.97,22.540179799999997,166.78,168.26,167.9,56.624423300000004,2021,12,3,4
27-12-2021,169.37,169.42,168.78,168.96,4760300,169.37,23.672479900000003,166.91,168.28,167.94,56.5171391,2021,12,0,4
28-12-2021,168.64,169.65,168.62,169.33,4541900,168.64,-43.1006523,167.01,168.35,167.97,57.4743448,2021,12,1,4
29-12-2021,168.59,168.69,167.28,167.36,5889700,168.59,-2.9650765999999997,167.16,168.42,168.0,54.8932372,2021,12,2,4
30-12-2021,169.8,169.81,168.37,168.43,5426300,169.8,71.7721538,167.34,168.51,168.03,56.271309,2021,12,3,4
31-12-2021,170.96,171.04,170.04,170.53,7039300,170.96,68.3158799,167.63,168.59,168.08,55.3840324,2021,12,4,4
03-01-2022,168.33,169.01,168.0,168.86,9014400,168.33,-153.8374345,167.72,168.62,168.1,64.97489440000001,2022,1,0,1
04-01-2022,169.57,169.72,168.73,168.9,6965600,169.57,73.66515059999999,167.88,168.66,168.13,66.29837950000001,2022,1,1,1
05-01-2022,169.06,170.93,168.9,170.62,8715600,169.06,-30.0766494,168.0,168.66,168.17,66.60181659999999,2022,1,2,1
06-01-2022,166.99,167.75,166.86,167.16,10902700,166.99,-122.4412691,168.0,168.65,168.19,72.617671,2022,1,3,1
07-01-2022,167.75,168.01,166.86,167.37,8191900,167.75,45.5113768,168.09,168.64,168.22,71.7635482,2022,1,4,1
10-01-2022,168.26,168.3,167.31,167.36,7026500,168.26,30.402057,168.18,168.65,168.25,71.4970624,2022,1,0,1
11-01-2022,170.29,170.31,168.37,168.44,8369000,170.29,120.6465497,168.34,168.72,168.3,75.9449061,2022,1,1,1
12-01-2022,170.74,170.75,170.01,170.19,6280700,170.74,26.4262273,168.61,168.78,168.37,71.9774724,2022,1,2,1
13-01-2022,170.16,170.22,169.27,170.09,7034200,170.16,-33.9698848,168.81,168.84,168.42,72.5168947,2022,1,3,1
14-01-2022,169.67,170.56,169.48,170.22,7865900,169.67,-28.796749100000003,168.88,168.92,168.46,68.3014708,2022,1,4,1
18-01-2022,169.39,170.01,169.09,169.64,9322800,169.39,-16.502550999999997,168.96,168.96,168.5,68.2115534,2022,1,1,1
19-01-2022,172.08,172.19,170.2,170.39,15784500,172.08,158.805269,169.21,169.0,168.54,75.3321011,2022,1,2,1
20-01-2022,171.65,172.6,171.59,172.31,9570500,171.65,-24.988838299999998,169.44,169.02,168.58,75.7532673,2022,1,3,1
21-01-2022,171.09,172.12,170.74,172.04,10982500,171.09,-32.6243856,169.57,169.02,168.62,73.9818714,2022,1,4,1
24-01-2022,172.03,172.14,170.85,171.78,15727700,172.03,54.941987299999994,169.72,169.0,168.66,74.6772421,2022,1,0,1
25-01-2022,172.58,173.15,171.78,171.95,17382100,172.58,31.9713454,169.88,168.97,168.71,74.7846195,2022,1,1,1
26-01-2022,169.79,171.73,169.48,171.39,17799400,169.79,-161.6646492,169.94,168.87,168.74,83.3909895,2022,1,2,1
27-01-2022,167.6,169.09,167.33,168.02,15867300,167.6,-128.9821114,169.89,168.74,168.77,88.5261281,2022,1,3,1
28-01-2022,167.1,167.46,166.37,166.56,9782500,167.1,-29.832934500000004,169.75,168.63,168.78,86.9363634,2022,1,4,1
31-01-2022,168.09,168.14,167.46,167.79,8539300,168.09,59.2453739,169.61,168.5,168.79,86.54196669999999,2022,1,0,1
01-02-2022,168.23,168.85,167.87,168.57,9763900,168.23,8.3288353,169.61,168.38,168.8,79.4779003,2022,2,1,1
02-02-2022,168.84,169.12,168.16,168.34,9085300,168.84,36.259919499999995,169.57,168.31,168.81,78.0811001,2022,2,2,1
03-02-2022,168.6,168.82,167.03,168.31,10650800,168.6,-14.214063,169.55,168.31,168.81,77.8597227,2022,2,3,1
04-02-2022,168.86,169.1,167.99,168.04,9619600,168.86,15.4207887,169.64,168.34,168.82,72.4649962,2022,2,4,1
07-02-2022,170.11,170.3,169.19,169.45,7796900,170.11,74.0258199,169.76,168.4,168.84,73.5592706,2022,2,0,1
08-02-2022,170.63,170.78,169.95,170.1,5802000,170.63,30.5687068,169.88,168.47,168.86,73.5620412,2022,2,1,1
09-02-2022,171.21,171.42,170.55,170.68,8002800,171.21,33.991784200000005,169.92,168.56,168.88,68.9384003,2022,2,2,1
10-02-2022,170.56,171.99,170.46,170.52,10693500,170.56,-37.9656054,169.91,168.67,168.9,69.28560110000001,2022,2,3,1
11-02-2022,173.81,174.2,170.71,170.75,25741500,173.81,190.5487832,170.1,168.82,168.94,80.7785002,2022,2,4,1
14-02-2022,174.74,175.0,173.68,173.78,13650700,174.74,53.50716,170.35,169.01,168.98,80.7447505,2022,2,0,1
15-02-2022,173.08,173.34,172.39,173.1,12603600,173.08,-94.9984898,170.53,169.14,169.01,84.1928722,2022,2,1,1
16-02-2022,174.86,174.86,173.48,173.49,12772100,174.86,102.84254450000002,170.67,169.31,169.05,79.8437753,2022,2,2,1
17-02-2022,177.25,177.53,176.39,176.7,18612500,177.25,136.6807378,170.95,169.52,169.1,84.3507651,2022,2,3,1
18-02-2022,177.12,177.25,176.51,177.07,12760700,177.12,-7.3345491,171.25,169.72,169.14,83.7646481,2022,2,4,1
22-02-2022,177.49,178.07,176.82,177.67,14960500,177.49,20.890378600000002,171.53,169.96,169.17,83.3119703,2022,2,1,1
23-02-2022,178.29,178.39,177.36,177.39,11772200,178.29,45.0722727,171.81,170.19,169.2,83.4957501,2022,2,2,1
24-02-2022,177.14,182.6,175.27,182.59,32726000,177.14,-64.5013147,172.18,170.39,169.22,74.967562,2022,2,3,1
25-02-2022,176.55,176.79,175.79,176.42,11530900,176.55,-33.3067822,172.63,170.61,169.25,67.5465016,2022,2,4,1
28-02-2022,178.38,178.99,176.5,178.86,16055800,178.38,103.6534579,173.19,170.86,169.29,68.3027605,2022,2,0,1
01-03-2022,181.62,181.76,179.03,179.05,21942100,181.62,181.63415999999998,173.87,171.13,169.33,75.8496212,2022,3,1,1
02-03-2022,179.73,180.71,178.79,180.13,19727200,179.73,-104.0633983,174.44,171.37,169.36,82.1479297,2022,3,2,1
03-03-2022,180.8,181.3,179.5,179.96,15164400,180.8,59.534153999999994,175.04,171.64,169.39,82.35463659999999,2022,3,3,1
04-03-2022,183.68,183.98,181.36,182.11,22390100,183.68,159.2914588,175.8,171.97,169.43,85.9998805,2022,3,4,1
07-03-2022,186.41,186.64,184.22,184.45,27951800,186.41,148.6286528,176.67,172.33,169.48,88.8404938,2022,3,0,1
08-03-2022,191.51,193.3,188.26,188.35,47347700,191.51,273.5899761,177.74,172.78,169.56,101.9313296,2022,3,1,1
09-03-2022,185.82,187.23,184.76,186.04,26839700,185.82,-297.11176159999997,178.5,173.11,169.61,129.5024741,2022,3,2,1
10-03-2022,186.4,187.38,184.99,186.88,18455200,186.4,31.212277999999998,179.26,173.47,169.65,129.5147387,2022,3,3,1
11-03-2022,185.09,185.78,183.44,183.74,14824700,185.09,-70.2788413,179.99,173.8,169.69,130.7784306,2022,3,4,1
14-03-2022,182.3,183.29,181.95,183.03,13186400,182.3,-150.7371193,180.41,174.05,169.71,132.5975555,2022,3,0,1
15-03-2022,178.89,180.27,178.01,179.1,16962300,178.89,-187.0545038,180.62,174.2,169.71,140.5218986,2022,3,1,1
16-03-2022,180.01,180.12,176.87,179.13,17548100,180.01,62.608034,180.97,174.44,169.72,138.5711206,2022,3,2,1
17-03-2022,180.89,182.03,180.65,181.16,10954100,180.89,48.886445699999996,181.27,174.66,169.73,137.4052458,2022,3,3,1
18-03-2022,179.3,180.93,179.04,179.93,13996500,179.3,-87.8985208,181.37,174.87,169.75,136.3568538,2022,3,4,1
21-03-2022,180.67,181.29,179.32,179.33,10582200,180.67,76.4079807,181.55,175.14,169.77,137.18849849999998,2022,3,0,1
22-03-2022,179.36,179.71,178.32,179.6,9621800,179.36,-72.5077529,181.64,175.37,169.78,138.4119466,2022,3,1,1
23-03-2022,181.81,181.89,179.76,180.29,12557300,181.81,136.596618,181.82,175.65,169.8,141.250333,2022,3,2,1
24-03-2022,183.13,183.51,181.77,182.35,10970100,183.13,72.603671,182.12,175.9,169.83,140.7331212,2022,3,3,1
25-03-2022,182.38,183.13,181.35,181.81,7911100,182.38,-40.9545121,182.41,176.14,169.86,140.8889791,2022,3,4,1
28-03-2022,179.06,181.33,178.85,180.38,9489700,179.06,-182.0379008,182.44,176.31,169.87,146.050839,2022,3,0,1
29-03-2022,179.14,179.33,176.69,177.02,10458900,179.14,4.467878499999999,182.32,176.5,169.89,139.8833071,2022,3,1,1
30-03-2022,180.58,180.92,179.68,179.76,8361300,180.58,80.3841937,182.36,176.73,169.93,139.1520162,2022,3,2,1
31-03-2022,180.65,181.96,180.56,180.91,9844400,180.65,3.8759588,182.35,176.9,169.97,138.5229397,2022,3,3,1
01-04-2022,179.5,180.46,178.98,179.55,13034400,179.5,-63.6586734,182.14,177.06,170.04,133.9676203,2022,4,4,2
04-04-2022,180.37,180.81,179.58,180.24,7063100,180.37,48.4676946,181.84,177.24,170.12,129.4976052,2022,4,0,2
05-04-2022,179.24,181.49,178.93,180.91,10828500,179.24,-62.6484257,181.23,177.38,170.18,110.38558540000001,2022,4,1,2
06-04-2022,179.66,180.31,178.7,179.78,8942100,179.66,23.4321667,180.92,177.53,170.25,91.61309159999999,2022,4,2,2
07-04-2022,180.34,180.88,179.8,179.87,10140600,180.34,37.8488624,180.62,177.74,170.32,91.8065969,2022,4,3,2
08-04-2022,181.47,181.82,180.52,180.52,10655700,181.47,62.659693100000005,180.44,178.02,170.4,92.4882065,2022,4,4,2
11-04-2022,182.37,183.33,181.11,183.17,10071300,182.37,49.5946377,180.44,178.32,170.48,87.07227789999999,2022,4,0,2
12-04-2022,183.77,184.64,182.96,184.04,12024600,183.77,76.7675162,180.68,178.63,170.56,76.4961873,2022,4,1,2
13-04-2022,184.65,184.94,184.13,184.5,8651600,184.65,47.8853787,180.92,178.96,170.66,76.07087820000001,2022,4,2,2
14-04-2022,184.04,184.41,182.88,184.28,11567200,184.04,-33.0355067,181.07,179.27,170.75,76.24271449999999,2022,4,3,2
18-04-2022,184.61,186.1,184.39,185.95,8886700,184.61,30.971927,181.34,179.59,170.84,72.8566736,2022,4,0,2
19-04-2022,181.82,183.65,181.33,183.19,12585600,181.82,-151.1290438,181.4,179.85,170.92,80.140524,2022,4,1,2
20-04-2022,182.71,182.72,181.35,181.59,7038600,182.71,48.949475,181.57,180.1,170.99,78.6676887,2022,4,2,2
21-04-2022,182.06,182.32,180.78,181.77,9639800,182.06,-35.5760019,181.58,180.33,171.06,73.2686328,2022,4,3,2
22-04-2022,180.29,181.61,179.74,180.72,9147000,180.29,-97.2209325,181.44,180.51,171.11,74.3592266,2022,4,4,2
25-04-2022,177.05,177.51,176.48,177.17,13073700,177.05,-179.7099315,181.17,180.64,171.15,83.5456825,2022,4,0,2
26-04-2022,177.32,178.3,176.92,177.95,9042400,177.32,15.250170399999998,181.08,180.71,171.2,73.799884,2022,4,1,2
27-04-2022,175.98,176.64,175.5,176.46,8854700,175.98,-75.5702426,180.92,180.73,171.23,75.433098,2022,4,2,2
28-04-2022,176.93,176.97,175.69,175.92,6381100,176.93,53.9832351,180.74,180.81,171.26,74.01113000000001,2022,4,3,2
29-04-2022,176.91,178.62,176.71,178.07,7719700,176.91,-1.1297697,180.55,180.85,171.29,73.9703907,2022,4,4,2
02-05-2022,173.63,174.65,172.98,173.61,14318600,173.63,-185.4049354,180.26,180.78,171.31,83.053628,2022,5,0,2
03-05-2022,174.09,175.21,173.85,173.89,7214300,174.09,26.4926247,179.95,180.72,171.33,82.29384280000001,2022,5,1,2
04-05-2022,175.8,176.35,173.67,174.32,10491700,175.8,98.2254437,179.78,180.68,171.36,85.43832730000001,2022,5,2,2
05-05-2022,175.13,177.61,174.66,177.56,12794200,175.13,-38.1113855,179.55,180.62,171.4,85.30421299999999,2022,5,3,2
06-05-2022,175.42,176.56,174.86,175.39,7643300,175.42,16.5587437,179.3,180.59,171.43,84.7751865,2022,5,4,2
09-05-2022,172.88,174.27,172.79,174.27,10742400,172.88,-144.7949671,178.87,180.51,171.45,87.61319549999999,2022,5,0,2
